CONFORMER_16ch_1000hz_89pct_20260308_100743,87,0.178836278,0.719631246,15.57377049
CONFORMER_16ch_1000hz_89pct_20260308_100743,88,0.171295545,0.732264016,15.50731059
CONFORMER_16ch_1000hz_89pct_20260308_100743,89,0.165889233,0.736496508,15.46300399
CONFORMER_16ch_1000hz_89pct_20260308_100743,90,0.179116505,0.735359056,15.37439078
CONFORMER_16ch_1000hz_89pct_20260308_100743,91,0.173960541,0.70452381,15.10855117
CONFORMER_16ch_1000hz_89pct_20260308_100743,92,0.155421762,0.742351166,15.21931768
CONFORMER_16ch_1000hz_89pct_20260308_100743,93,0.15596001,0.730476184,15.8839167
CONFORMER_16ch_1000hz_89pct_20260308_100743,94,0.151608532,0.728301832,15.50731059
CONFORMER_16ch_1000hz_89pct_20260308_100743,95,0.147708583,0.758658784,15.13070447
CONFORMER_16ch_1000hz_89pct_20260308_100743,96,0.14891652,0.746883094,15.7509969
CONFORMER_16ch_1000hz_89pct_20260308_100743,97,0.142554837,0.738918619,14.77625166
CONFORMER_16ch_1000hz_89pct_20260308_100743,98,0.142913435,0.757997641,15.7953035
CONFORMER_16ch_1000hz_89pct_20260308_100743,99,0.145120066,0.727453343,15.21931768
CONFORMER_16ch_1000hz_89pct_20260308_100743,100,0.13918396,0.747329669,14.90917147
CONFORMER_16ch_1000hz_89pct_20260308_100743,101,0.137885811,0.746176073,14.97563137
CONFORMER_16ch_1000hz_89pct_20260308_100743,102,0.129323585,0.737014668,14.37749225
CONFORMER_16ch_1000hz_89pct_20260308_100743,103,0.130734784,0.751752419,14.97563137
CONFORMER_16ch_1000hz_89pct_20260308_100743,104,0.126196494,0.75435394,15.06424457
CONFORMER_16ch_1000hz_89pct_20260308_100743,105,0.123916106,0.749973484,14.48825875
CONFORMER_16ch_1000hz_89pct_20260308_100743,106,0.121521071,0.757609214,14.75409836
CONFORMER_16ch_1000hz_89pct_20260308_100743,107,0.127565434,0.750859209,14.51041205
CONFORMER_16ch_1000hz_89pct_20260308_100743,108,0.117530984,0.753682051,14.64333186
CONFORMER_16ch_1000hz_89pct_20260308_100743,109,0.117068754,0.757092093,14.68763846
CONFORMER_16ch_1000hz_89pct_20260308_100743,110,0.113066201,0.757720249,15.01993797
CONFORMER_16ch_1000hz_89pct_20260308_100743,111,0.110586471,0.767472191,14.84271156
CONFORMER_16ch_1000hz_89pct_20260308_100743,112,0.111007533,0.759655978,14.70979176
CONFORMER_16ch_1000hz_89pct_20260308_100743,113,0.110496206,0.762153881,14.68763846
CONFORMER_16ch_1000hz_89pct_20260308_100743,114,0.106368811,0.766447919,14.66548516
CONFORMER_16ch_1000hz_89pct_20260308_100743,115,0.106114407,0.772395023,14.48825875
CONFORMER_16ch_1000hz_89pct_20260308_100743,116,0.104822602,0.784980408,14.82055826
CONFORMER_16ch_1000hz_89pct_20260308_100743,117,0.104273039,0.802968161,15.33008418
CONFORMER_16ch_1000hz_89pct_20260308_100743,118,0.100319781,0.796246869,14.84271156
CONFORMER_16ch_1000hz_89pct_20260308_100743,119,0.099014574,0.781506453,14.68763846
CONFORMER_16ch_1000hz_89pct_20260308_100743,120,0.098473932,0.775677647,14.57687195
CONFORMER_16ch_1000hz_89pct_20260308_100743,121,0.096662924,0.783079275,14.37749225
CONFORMER_16ch_1000hz_89pct_20260308_100743,122,0.09285259,0.787576616,14.33318564
CONFORMER_16ch_1000hz_89pct_20260308_100743,123,0.094415182,0.795511229,14.33318564
CONFORMER_16ch_1000hz_89pct_20260308_100743,124,0.095821104,0.797419906,14.46610545
CONFORMER_16ch_1000hz_89pct_20260308_100743,125,0.094362282,0.786822617,14.68763846
CONFORMER_16ch_1000hz_89pct_20260308_100743,126,0.088922062,0.800783225,14.75409836
CONFORMER_16ch_1000hz_89pct_20260308_100743,127,0.091433027,0.793399658,14.53256535
